Id,SalePrice
2859,79375.079436026
2860,138087.421741123
2861,129304.716589451
2862,180463.312489900
2863,149537.258959227
2864,263251.839618557
2865,143104.853570379
2866,133093.015997479
2867,98150.666449169
2868,95962.453931086
2869,108366.210495968
2870,118328.615999933
2871,60085.286596688
2872,43059.059379654
2873,74431.240503364
2874,157743.285746364
2875,125891.542486593
2876,159266.197729561
2877,158977.217480799
2878,162564.564671781
2879,150669.423895019
2880,105765.929496914
2881,140148.886518866
2882,205802.844394983
2883,207475.587578461
2884,206166.332225400
2885,190394.212349588
2886,257810.157143196
2887,118055.003336048
2888,149148.259835264
2889,26754.674955629
2890,80999.673797123
2891,154573.390383930
2892,11202.846424496
2893,73938.313732322
2894,7715.878210405
2895,344642.474944021
2896,290296.159155464
2897,224788.480027236
2898,148745.210421969
2899,209567.438260295
2900,161242.070405031
2901,232990.008023121
2902,170222.127791624
2903,314419.900540906
2904,355408.725671031
2905,87405.046450689
2906,197728.089243505
2907,107387.253447484
2908,114531.191926597
2909,146932.335201242
2910,73427.955124622
2911,77364.448855931
2912,151946.316536877
2913,70358.011927641
2914,61832.045299485
2915,80438.320263918
2916,77281.509973742
2917,173880.229445428
2918,107410.848130651
2919,228174.271356757
